x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0.968818,-2.0289,1,0,0.930453,-2.03354,0.0120494,0.176927,1.13153
0.848822,-2.02973,1,0,0.829456,-2.03434,0.0031352,0.180062,1.13467
0.748826,-2.03042,1,0,0.730459,-2.03512,0.00186515,0.181927,1.13653
0.668828,-2.03098,1,0,0.630462,-2.03591,0.00697255,0.1889,1.1435
0.568832,-2.03167,1,0,0.530465,-2.03671,0.00514412,0.194044,1.14865
0.449592,-2.03249,0,0,0.432105,-2.03749,0.00117755,0.195221,1.14983
0.35838,-2.03313,0,0,0.341972,-2.03821,0.00222254,0.197444,1.15205
0.292623,-2.03359,0,0,0.263519,-2.03884,0.00126219,0.198706,1.15331
0.219425,-2.03411,0,0,0.194221,-2.03941,0.00271916,0.201425,1.15603
0.144787,-2.03465,0,0,0.134924,-2.0399,0.00455523,0.205981,1.16058
0.0935891,-2.03503,0,0,0.0856258,-2.04031,0.00492454,0.210905,1.16551
0.0598303,-2.03528,0,0,0.0463275,-2.04064,0.00500727,0.215912,1.17052
0.0324712,-2.03548,0,0,0.0170289,-2.04089,0.00521803,0.22113,1.17573
-7.58604e-06,-2.03573,0,0,-0.00227007,-2.04105,0.00532794,0.226458,1.18106
-0.00976715,-2.0358,0,0,-0.0115694,-2.04113,0.00534225,0.231801,1.1864
-0.0131801,-2.03583,0,0,-0.0125063,-2.04114,0.0053103,0.237111,1.19171
-0.0131518,-2.03583,0,0,-0.0125124,-2.04114,0.00531077,0.242422,1.19703
-0.0131489,-2.03583,0,0,-0.0125133,-2.04114,0.00531077,0.247732,1.20234
-0.013149,-2.03583,0,0,-0.0125134,-2.04114,0.00531077,0.253043,1.20765
-0.013149,-2.03583,0,0,-0.0125133,-2.04114,0.00531077,0.258354,1.21296
-0.0131488,-2.03583,0,-0.5,-0.0125143,-2.04114,0.00531054,0.263664,1.21827
-0.0131473,-2.03583,0,-0.5,-0.0125439,-2.04114,0.00531125,0.268976,1.22358
-0.0131553,-2.03583,0,-0.5,-0.0126315,-2.04114,0.00531054,0.274286,1.22889
-0.013207,-2.03582,0,-0.5,-0.0127761,-2.04113,0.00530791,0.279594,1.2342
-0.0132559,-2.03582,0,-0.5,-0.0129132,-2.04112,0.00530386,0.284898,1.2395
-0.0132876,-2.03581,0,-0.5,-0.0130336,-2.04111,0.00529718,0.290195,1.2448
-0.0133049,-2.03581,0,-0.5,-0.0131395,-2.0411,0.00528789,0.295483,1.25009
-0.0133123,-2.03581,0,-0.5,-0.0132364,-2.04108,0.00527573,0.300759,1.25536
-0.0133184,-2.03581,0,-0.5,-0.0133273,-2.04107,0.00526166,0.30602,1.26062
-0.0133198,-2.0358,0,-0.5,-0.0134139,-2.04105,0.00524378,0.311264,1.26587
-0.0133201,-2.0358,0,-0.5,-0.013497,-2.04103,0.00522256,0.316487,1.27109
-0.0133199,-2.0358,0,-0.5,-0.0135767,-2.041,0.00519848,0.321685,1.27629
-0.0133189,-2.03581,0,-0.5,-0.013654,-2.04097,0.00516987,0.326855,1.28146
