x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
-0.0755006,0.0371205,0,0.5,-0.0776867,0.0388807,0.00274065,0.614917,1.86566
-0.0755019,0.037122,0,0.5,-0.0777413,0.0389371,0.00281288,0.61773,1.86847
-0.0755029,0.037123,0,0.5,-0.0777999,0.0389892,0.00288728,0.620617,1.87136
-0.0755037,0.0371237,0,0.5,-0.0778631,0.0390375,0.00296429,0.623581,1.87433
-0.0755047,0.0371245,0,0.5,-0.0779287,0.0390806,0.00304113,0.626623,1.87737
-0.0755017,0.0371226,0,0.5,-0.0779994,0.0391204,0.00312559,0.629748,1.88049
-0.0755066,0.037126,0,0.5,-0.0780728,0.0391556,0.00320122,0.632949,1.88369
-0.0755075,0.0371266,0,0.5,-0.0781488,0.0391867,0.00328191,0.636231,1.88698
-0.0755091,0.0371274,0,0.5,-0.0782285,0.0392143,0.00336374,0.639595,1.89034
-0.07551,0.0371278,0,0.5,-0.078311,0.0392383,0.0034473,0.643042,1.89379
-0.0755109,0.0371282,0,0.5,-0.0783961,0.039259,0.00353163,0.646574,1.89732
-0.0755123,0.0371287,0,0.5,-0.0784835,0.0392765,0.00361609,0.65019,1.90093
-0.0755138,0.0371292,0,0.5,-0.0785737,0.0392912,0.0037019,0.653892,1.90464
-0.0755145,0.0371294,0,0.5,-0.0786648,0.0393029,0.00378789,0.65768,1.90842
-0.0755156,0.0371296,0,0.5,-0.0787564,0.039312,0.00387288,0.661553,1.9123
-0.0755176,0.0371299,0,0.5,-0.0788491,0.0393187,0.00395679,0.66551,1.91625
-0.07552,0.0371301,0,0,-0.0789305,0.0393226,0.00402921,0.669539,1.92028
