x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0.00392998,2.03173,0,0,0.0045351,2.0305,0.00122738,0.286573,1.20454
0.00393,2.03173,0,0,0.00453514,2.0305,0.00122738,0.2878,1.20577
0.00393003,2.03173,0,0,0.00453517,2.0305,0.00122738,0.289027,1.207
0.00393007,2.03173,0,0,0.0045352,2.0305,0.00122738,0.290255,1.20822
0.0039301,2.03173,0,0,0.00453523,2.0305,0.00122738,0.291482,1.20945
0.00393013,2.03173,0,0,0.00453527,2.0305,0.00122738,0.29271,1.21068
0.00393016,2.03173,0,0,0.0045353,2.0305,0.00122738,0.293937,1.21191
0.00393018,2.03173,0,0,0.00453533,2.0305,0.00122738,0.295164,1.21313
0.00393023,2.03173,0,0,0.00453537,2.0305,0.00122738,0.296392,1.21436
0.00393026,2.03173,0,0,0.0045354,2.0305,0.00122738,0.297619,1.21559
0.00392905,2.03173,0,0.5,0.00454124,2.0305,0.00122762,0.298847,1.21682
0.00392419,2.03173,0,0.5,0.00457621,2.0305,0.00122738,0.300074,1.21804
0.00390516,2.03173,0,0.5,0.00462156,2.0305,0.00122595,0.3013,1.21927
0.0038432,2.03173,0,0.5,0.00466059,2.0305,0.00122166,0.302522,1.22049
0.00380594,2.03172,0,0.5,0.00471153,2.0305,0.00121617,0.303738,1.22171
0.00376647,2.03172,0,0.5,0.00477948,2.03051,0.00120497,0.304943,1.22291
0.00375764,2.03171,0,0.5,0.0048576,2.03052,0.00119472,0.306138,1.22411
0.003751,2.03171,0,0.5,0.00494044,2.03053,0.00118065,0.307318,1.22529
0.00374788,2.03171,0,0.5,0.00502473,2.03054,0.00116372,0.308482,1.22645
0.00374741,2.03171,0,0.5,0.0051086,2.03056,0.00114393,0.309626,1.2276
0.00374741,2.03171,0,0.5,0.0051909,2.03059,0.00112057,0.310746,1.22872
0.00374837,2.03171,0,0.5,0.00527091,2.03061,0.00109434,0.311841,1.22981
0.00374919,2.03171,0,0.5,0.00534815,2.03064,0.00106382,0.312905,1.23087
0.00375054,2.03171,0,0.5,0.00542298,2.03068,0.00102949,0.313934,1.2319
0.00375171,2.03171,0,0.5,0.00549296,2.03072,0.000991821,0.314926,1.2329
0.00375309,2.03171,0,0.5,0.00556004,2.03076,0.00094986,0.315876,1.23385
0.00375376,2.03172,0,0.5,0.00562334,2.03081,0.00090313,0.316779,1.23475
0.00375462,2.03172,0,0.5,0.00568327,2.03086,0.00085187,0.317631,1.2356
0.00375602,2.03172,0,0.5,0.00573855,2.03092,0.00079751,0.318428,1.2364
0.00375674,2.03172,0,0.5,0.00578924,2.03097,0.000738859,0.319167,1.23714
0.00375789,2.03172,0,0.5,0.00583636,2.03104,0.000676394,0.319844,1.23781
0.00375848,2.03172,0,0.5,0.00587978,2.03111,0.000608206,0.320452,1.23842
0.00375904,2.03172,0,0.5,0.00591834,2.03118,0.000538111,0.32099,1.23896
0.00375992,2.03172,0,0.5,0.00595366,2.03125,0.000463009,0.321453,1.23942
0.00376037,2.03172,0,0.5,0.00598471,2.03133,0.000385284,0.321838,1.23981
0.00376078,2.03172,0,0.5,0.00601172,2.03141,0.000304937,0.322143,1.24011
0.00376124,2.03173,0,0.5,0.00603535,2.0315,0.000221491,0.322365,1.24033
0.00376156,2.03173,0,0.5,0.00605544,2.03159,0.000135183,0.3225,1.24047
0.00376204,2.03173,0,0.5,0.00607212,2.03168,4.74453e-05,0.322547,1.24052
0.00376226,2.03173,0,0.5,0.00608551,2.03177,4.29153e-05,0.32259,1.24056
0.00376244,2.03173,0,0.5,0.00609573,2.03186,0.000134945,0.322725,1.24069
0.00376268,2.03173,0,0.5,0.00610285,2.03195,0.000226736,0.322952,1.24092
0.00376281,2.03173,0,0,0.00610668,2.03204,0.000313759,0.323266,1.24124
0.0037629,2.03174,0,0,0.00610782,2.0321,0.000365496,0.000365496,1.2416
0.00376294,2.03174,0,0,0.00610809,2.03211,0.00037694,0.000742435,1.24198
0.00376295,2.03174,0,0,0.00610807,2.03211,0.000376225,0.00111866,1.24235
0.00376295,2.03174,0,0,0.0061081,2.03211,0.000376225,0.00149488,1.24273
0.00376295,2.03174,0,0,0.00610808,2.03211,0.000376701,0.00187159,1.24311
0.00376295,2.03174,0,0,0.00610809,2.03211,0.000376463,0.00224805,1.24348
0.00376295,2.03174,0,0,0.00610808,2.03211,0.000376463,0.00262451,1.24386
0.00376295,2.03174,0,0,0.00610809,2.03211,0.000376463,0.00300097,1.24424
0.00376296,2.03174,0,0,0.00610808,2.03211,0.000376463,0.00337744,1.24461
0.00376274,2.03171,0.03,0,0.00610248,2.03154,0.000171661,0.0035491,1.24478
0.00373205,2.02776,0.0775,0,0.00605532,2.02668,0.00107694,0.00462604,1.24586
0.00368249,2.02137,0.1275,0,0.00596406,2.01727,0.00409508,0.00872111,1.24996
